dataset,method,seed,step,epoch,loss,eval_loss,eval_denotation_accuracy,gate_loss,gate_sparsity,gate_entropy,gate_diversity,learning_rate,grad_norm,run_dir,eval_runtime,eval_samples_per_second,eval_steps_per_second,total_flos,train_loss,train_runtime,train_samples_per_second,train_steps_per_second
wikisql,m3_gate,42,1700,0.7239690538718149,,,,0.01568293198943138,0.5003461241722107,0.69259113073349,0.9990234375,,,models/research_runs_gate_progressive/wikisql/m3_gate/seed_42,,,,,,,,
wikisql,m3_gate,42,1725,0.734615657605224,2.1459,,,,,,,4.261538461538462e-06,6.804537296295166,models/research_runs_gate_progressive/wikisql/m3_gate/seed_42,,,,,,,,
wikisql,m3_gate,42,1725,0.734615657605224,,,,0.015684032812714577,0.5004564523696899,0.6925896406173706,0.9990234375,,,models/research_runs_gate_progressive/wikisql/m3_gate/seed_42,,,,,,,,
wikisql,m3_gate,42,1750,0.7452622613386329,2.0886,,,,,,,3.876923076923077e-06,7.222419261932373,models/research_runs_gate_progressive/wikisql/m3_gate/seed_42,,,,,,,,
wikisql,m3_gate,42,1750,0.7452622613386329,,1.9898536205291748,0.6784229901436885,,,,,,,models/research_runs_gate_progressive/wikisql/m3_gate/seed_42,927.0457,9.084,2.272,,,,,
wikisql,m3_gate,42,1750,0.7452622613386329,,,,0.015683714300394058,0.5004241466522217,0.6925963163375854,0.9990234375,,,models/research_runs_gate_progressive/wikisql/m3_gate/seed_42,,,,,,,,
wikisql,m3_gate,42,1775,0.755908865072042,2.079,,,,,,,3.4923076923076927e-06,6.704078674316406,models/research_runs_gate_progressive/wikisql/m3_gate/seed_42,,,,,,,,
wikisql,m3_gate,42,1775,0.755908865072042,,,,0.01568610407412052,0.5006625056266785,0.6926009058952332,0.9990234375,,,models/research_runs_gate_progressive/wikisql/m3_gate/seed_42,,,,,,,,
wikisql,m3_gate,42,1800,0.7665554688054511,2.1247,,,,,,,3.1076923076923076e-06,6.250723361968994,models/research_runs_gate_progressive/wikisql/m3_gate/seed_42,,,,,,,,
wikisql,m3_gate,42,1800,0.7665554688054511,,,,0.015684857964515686,0.5005379915237427,0.692600667476654,0.9990234375,,,models/research_runs_gate_progressive/wikisql/m3_gate/seed_42,,,,,,,,
wikisql,m3_gate,42,1825,0.7772020725388601,2.1294,,,,,,,2.723076923076923e-06,4.790653705596924,models/research_runs_gate_progressive/wikisql/m3_gate/seed_42,,,,,,,,
wikisql,m3_gate,42,1825,0.7772020725388601,,,,0.015683915466070175,0.5004453659057617,0.6925823092460632,0.9990234375,,,models/research_runs_gate_progressive/wikisql/m3_gate/seed_42,,,,,,,,
wikisql,m3_gate,42,1850,0.7878486762722692,2.027,,,,,,,2.3384615384615387e-06,6.784646987915039,models/research_runs_gate_progressive/wikisql/m3_gate/seed_42,,,,,,,,
wikisql,m3_gate,42,1850,0.7878486762722692,,,,0.01568407379090786,0.5004592537879944,0.6926021575927734,0.9990234375,,,models/research_runs_gate_progressive/wikisql/m3_gate/seed_42,,,,,,,,
wikisql,m3_gate,42,1875,0.7984952800056782,2.0779,,,,,,,1.9538461538461536e-06,7.149649143218994,models/research_runs_gate_progressive/wikisql/m3_gate/seed_42,,,,,,,,
wikisql,m3_gate,42,1875,0.7984952800056782,,,,0.015684451907873154,0.5004986524581909,0.6925888061523438,0.9990234375,,,models/research_runs_gate_progressive/wikisql/m3_gate/seed_42,,,,,,,,
wikisql,m3_gate,42,1900,0.8091418837390872,2.1279,,,,,,,1.5692307692307691e-06,7.2346930503845215,models/research_runs_gate_progressive/wikisql/m3_gate/seed_42,,,,,,,,
wikisql,m3_gate,42,1900,0.8091418837390872,,,,0.015682943165302277,0.5003477334976196,0.6925880312919617,0.9990234375,,,models/research_runs_gate_progressive/wikisql/m3_gate/seed_42,,,,,,,,
wikisql,m3_gate,42,1925,0.8197884874724962,2.0607,,,,,,,1.1846153846153846e-06,7.082839488983154,models/research_runs_gate_progressive/wikisql/m3_gate/seed_42,,,,,,,,
wikisql,m3_gate,42,1925,0.8197884874724962,,,,0.01568472757935524,0.500525712966919,0.692591667175293,0.9990234375,,,models/research_runs_gate_progressive/wikisql/m3_gate/seed_42,,,,,,,,
wikisql,m3_gate,42,1950,0.8304350912059053,2.0669,,,,,,,8.000000000000001e-07,7.719933032989502,models/research_runs_gate_progressive/wikisql/m3_gate/seed_42,,,,,,,,
wikisql,m3_gate,42,1950,0.8304350912059053,,,,0.01568607985973358,0.5006601214408875,0.6926002502441406,0.9990234375,,,models/research_runs_gate_progressive/wikisql/m3_gate/seed_42,,,,,,,,
wikisql,m3_gate,42,1975,0.8410816949393144,2.09,,,,,,,4.153846153846154e-07,7.216965198516846,models/research_runs_gate_progressive/wikisql/m3_gate/seed_42,,,,,,,,
wikisql,m3_gate,42,1975,0.8410816949393144,,,,0.015683919191360474,0.5004450082778931,0.6925928592681885,0.9990234375,,,models/research_runs_gate_progressive/wikisql/m3_gate/seed_42,,,,,,,,
wikisql,m3_gate,42,2000,0.8517282986727234,2.0532,,,,,,,3.076923076923077e-08,7.472287178039551,models/research_runs_gate_progressive/wikisql/m3_gate/seed_42,,,,,,,,
wikisql,m3_gate,42,2000,0.8517282986727234,,1.9804800748825073,0.6868542928393302,,,,,,,models/research_runs_gate_progressive/wikisql/m3_gate/seed_42,938.8072,8.97,2.243,,,,,
wikisql,m3_gate,42,2000,0.8517282986727234,,,,0.01568288914859295,0.5003414154052734,0.6925967931747437,0.9990234375,,,models/research_runs_gate_progressive/wikisql/m3_gate/seed_42,,,,,,,,
wikisql,m3_gate,42,2025,0.8623749024061325,2.1159,,,,,,,9.935593220338983e-06,6.45479679107666,models/research_runs_gate_progressive/wikisql/m3_gate/seed_42,,,,,,,,
wikisql,m3_gate,42,2025,0.8623749024061325,,,,0.01568473130464554,0.5005251169204712,0.692602813243866,0.9990234375,,,models/research_runs_gate_progressive/wikisql/m3_gate/seed_42,,,,,,,,
wikisql,m3_gate,42,2050,0.8730215061395414,2.0869,,,,,,,9.681355932203391e-06,6.598766326904297,models/research_runs_gate_progressive/wikisql/m3_gate/seed_42,,,,,,,,
wikisql,m3_gate,42,2050,0.8730215061395414,,,,0.015685785561800003,0.5006324648857117,0.6925839185714722,0.9990234375,,,models/research_runs_gate_progressive/wikisql/m3_gate/seed_42,,,,,,,,
wikisql,m3_gate,42,2075,0.8836681098729505,2.1014,,,,,,,9.427118644067796e-06,9.217894554138184,models/research_runs_gate_progressive/wikisql/m3_gate/seed_42,,,,,,,,
wikisql,m3_gate,42,2075,0.8836681098729505,,,,0.015684310346841812,0.5004826784133911,0.6926045417785645,0.99853515625,,,models/research_runs_gate_progressive/wikisql/m3_gate/seed_42,,,,,,,,
wikisql,m3_gate,42,2100,0.8943147136063596,2.0683,,,,,,,9.172881355932204e-06,6.559559345245361,models/research_runs_gate_progressive/wikisql/m3_gate/seed_42,,,,,,,,
wikisql,m3_gate,42,2100,0.8943147136063596,,,,0.015686504542827606,0.500701904296875,0.6926071047782898,0.9990234375,,,models/research_runs_gate_progressive/wikisql/m3_gate/seed_42,,,,,,,,
wikisql,m3_gate,42,2125,0.9049613173397686,2.1157,,,,,,,8.91864406779661e-06,8.057419776916504,models/research_runs_gate_progressive/wikisql/m3_gate/seed_42,,,,,,,,
wikisql,m3_gate,42,2125,0.9049613173397686,,,,0.015684714540839195,0.5005239248275757,0.6925970911979675,0.9990234375,,,models/research_runs_gate_progressive/wikisql/m3_gate/seed_42,,,,,,,,
wikisql,m3_gate,42,2150,0.9156079210731777,2.1413,,,,,,,8.664406779661017e-06,6.748676300048828,models/research_runs_gate_progressive/wikisql/m3_gate/seed_42,,,,,,,,
wikisql,m3_gate,42,2150,0.9156079210731777,,,,0.015685072168707848,0.5005604028701782,0.6925902366638184,0.9990234375,,,models/research_runs_gate_progressive/wikisql/m3_gate/seed_42,,,,,,,,
wikisql,m3_gate,42,2175,0.9262545248065867,2.0433,,,,,,,8.410169491525425e-06,5.36939811706543,models/research_runs_gate_progressive/wikisql/m3_gate/seed_42,,,,,,,,
wikisql,m3_gate,42,2175,0.9262545248065867,,,,0.01568463444709778,0.500516414642334,0.6925926208496094,0.9990234375,,,models/research_runs_gate_progressive/wikisql/m3_gate/seed_42,,,,,,,,
wikisql,m3_gate,42,2200,0.9369011285399957,2.0909,,,,,,,8.155932203389831e-06,7.369324207305908,models/research_runs_gate_progressive/wikisql/m3_gate/seed_42,,,,,,,,
wikisql,m3_gate,42,2200,0.9369011285399957,,,,0.015682311728596687,0.5002837181091309,0.6925966143608093,0.9990234375,,,models/research_runs_gate_progressive/wikisql/m3_gate/seed_42,,,,,,,,
wikisql,m3_gate,42,2225,0.9475477322734048,2.0727,,,,,,,7.901694915254237e-06,9.590534210205078,models/research_runs_gate_progressive/wikisql/m3_gate/seed_42,,,,,,,,
wikisql,m3_gate,42,2225,0.9475477322734048,,,,0.015682462602853775,0.5002989768981934,0.6925951242446899,0.9990234375,,,models/research_runs_gate_progressive/wikisql/m3_gate/seed_42,,,,,,,,
wikisql,m3_gate,42,2250,0.9581943360068138,2.0755,,,,,,,7.647457627118644e-06,7.193422794342041,models/research_runs_gate_progressive/wikisql/m3_gate/seed_42,,,,,,,,
wikisql,m3_gate,42,2250,0.9581943360068138,,1.9721183776855469,0.6897043106519416,,,,,,,models/research_runs_gate_progressive/wikisql/m3_gate/seed_42,956.2802,8.806,2.202,,,,,
wikisql,m3_gate,42,2250,0.9581943360068138,,,,0.015684938058257103,0.5005450248718262,0.6926101446151733,0.9990234375,,,models/research_runs_gate_progressive/wikisql/m3_gate/seed_42,,,,,,,,
wikisql,m3_gate,42,2275,0.9688409397402229,2.0789,,,,,,,7.393220338983051e-06,8.779925346374512,models/research_runs_gate_progressive/wikisql/m3_gate/seed_42,,,,,,,,
wikisql,m3_gate,42,2275,0.9688409397402229,,,,0.015684371814131737,0.5004904270172119,0.6925899386405945,0.9990234375,,,models/research_runs_gate_progressive/wikisql/m3_gate/seed_42,,,,,,,,
wikisql,m3_gate,42,2300,0.9794875434736319,2.0978,,,,,,,7.138983050847458e-06,6.447103023529053,models/research_runs_gate_progressive/wikisql/m3_gate/seed_42,,,,,,,,
wikisql,m3_gate,42,2300,0.9794875434736319,,,,0.015684902667999268,0.5005428791046143,0.6925948858261108,0.9990234375,,,models/research_runs_gate_progressive/wikisql/m3_gate/seed_42,,,,,,,,
wikisql,m3_gate,42,2325,0.990134147207041,2.018,,,,,,,6.884745762711864e-06,7.493770122528076,models/research_runs_gate_progressive/wikisql/m3_gate/seed_42,,,,,,,,
wikisql,m3_gate,42,2325,0.990134147207041,,,,0.015683844685554504,0.5004373788833618,0.6925934553146362,0.9990234375,,,models/research_runs_gate_progressive/wikisql/m3_gate/seed_42,,,,,,,,
wikisql,m3_gate,42,2350,1.00078075094045,2.0831,,,,,,,6.6305084745762716e-06,7.2040815353393555,models/research_runs_gate_progressive/wikisql/m3_gate/seed_42,,,,,,,,
wikisql,m3_gate,42,2350,1.00078075094045,,,,0.01568448543548584,0.500501275062561,0.6925944685935974,0.9990234375,,,models/research_runs_gate_progressive/wikisql/m3_gate/seed_42,,,,,,,,
wikisql,m3_gate,42,2375,1.011427354673859,2.0029,,,,,,,6.376271186440679e-06,3.6440505981445312,models/research_runs_gate_progressive/wikisql/m3_gate/seed_42,,,,,,,,
wikisql,m3_gate,42,2375,1.011427354673859,,,,0.015685277059674263,0.5005804300308228,0.6925947070121765,0.9990234375,,,models/research_runs_gate_progressive/wikisql/m3_gate/seed_42,,,,,,,,
wikisql,m3_gate,42,2400,1.022073958407268,2.0474,,,,,,,6.122033898305085e-06,7.382560729980469,models/research_runs_gate_progressive/wikisql/m3_gate/seed_42,,,,,,,,
wikisql,m3_gate,42,2400,1.022073958407268,,,,0.015683768317103386,0.5004295706748962,0.6925951242446899,0.9990234375,,,models/research_runs_gate_progressive/wikisql/m3_gate/seed_42,,,,,,,,
wikisql,m3_gate,42,2425,1.0327205621406772,2.0355,,,,,,,5.8677966101694915e-06,7.905170917510986,models/research_runs_gate_progressive/wikisql/m3_gate/seed_42,,,,,,,,
wikisql,m3_gate,42,2425,1.0327205621406772,,,,0.015684982761740685,0.5005512833595276,0.6925913095474243,0.9990234375,,,models/research_runs_gate_progressive/wikisql/m3_gate/seed_42,,,,,,,,
wikisql,m3_gate,42,2450,1.0433671658740862,2.0179,,,,,,,5.613559322033898e-06,7.022387981414795,models/research_runs_gate_progressive/wikisql/m3_gate/seed_42,,,,,,,,
wikisql,m3_gate,42,2450,1.0433671658740862,,,,0.015683840960264206,0.5004381537437439,0.6925829648971558,0.99853515625,,,models/research_runs_gate_progressive/wikisql/m3_gate/seed_42,,,,,,,,
wikisql,m3_gate,42,2475,1.0540137696074952,2.0194,,,,,,,5.359322033898305e-06,5.120127201080322,models/research_runs_gate_progressive/wikisql/m3_gate/seed_42,,,,,,,,
wikisql,m3_gate,42,2475,1.0540137696074952,,,,0.01568373292684555,0.5004262328147888,0.6925916075706482,0.9990234375,,,models/research_runs_gate_progressive/wikisql/m3_gate/seed_42,,,,,,,,
wikisql,m3_gate,42,2500,1.0646603733409044,2.0012,,,,,,,5.105084745762712e-06,7.409469127655029,models/research_runs_gate_progressive/wikisql/m3_gate/seed_42,,,,,,,,
wikisql,m3_gate,42,2500,1.0646603733409044,,1.9621461629867554,0.7024106400665004,,,,,,,models/research_runs_gate_progressive/wikisql/m3_gate/seed_42,937.3859,8.983,2.247,,,,,
wikisql,m3_gate,42,2500,1.0646603733409044,,,,0.01568298414349556,0.5003514289855957,0.6925917863845825,0.9990234375,,,models/research_runs_gate_progressive/wikisql/m3_gate/seed_42,,,,,,,,
wikisql,m3_gate,42,2525,1.0753069770743133,1.944,,,,,,,4.8508474576271185e-06,8.448792457580566,models/research_runs_gate_progressive/wikisql/m3_gate/seed_42,,,,,,,,
wikisql,m3_gate,42,2525,1.0753069770743133,,,,0.015683293342590332,0.5003834962844849,0.6925808787345886,0.9990234375,,,models/research_runs_gate_progressive/wikisql/m3_gate/seed_42,,,,,,,,
wikisql,m3_gate,42,2550,1.0859535808077223,2.0642,,,,,,,4.596610169491526e-06,3.8314967155456543,models/research_runs_gate_progressive/wikisql/m3_gate/seed_42,,,,,,,,
wikisql,m3_gate,42,2550,1.0859535808077223,,,,0.015684595331549644,0.5005125999450684,0.6925914287567139,0.9990234375,,,models/research_runs_gate_progressive/wikisql/m3_gate/seed_42,,,,,,,,
wikisql,m3_gate,42,2575,1.0966001845411313,2.0269,,,,,,,4.342372881355932e-06,6.4983625411987305,models/research_runs_gate_progressive/wikisql/m3_gate/seed_42,,,,,,,,
wikisql,m3_gate,42,2575,1.0966001845411313,,,,0.015686562284827232,0.5007107257843018,0.6925773024559021,0.9990234375,,,models/research_runs_gate_progressive/wikisql/m3_gate/seed_42,,,,,,,,
wikisql,m3_gate,42,2600,1.1072467882745405,1.9888,,,,,,,4.088135593220338e-06,4.8731255531311035,models/research_runs_gate_progressive/wikisql/m3_gate/seed_42,,,,,,,,
wikisql,m3_gate,42,2600,1.1072467882745405,,,,0.015683239325881004,0.5003769397735596,0.6925928592681885,0.9990234375,,,models/research_runs_gate_progressive/wikisql/m3_gate/seed_42,,,,,,,,
wikisql,m3_gate,42,2625,1.1178933920079495,1.9895,,,,,,,3.8338983050847464e-06,6.025571823120117,models/research_runs_gate_progressive/wikisql/m3_gate/seed_42,,,,,,,,
wikisql,m3_gate,42,2625,1.1178933920079495,,,,0.015682915225625038,0.50034499168396,0.6925876140594482,0.9990234375,,,models/research_runs_gate_progressive/wikisql/m3_gate/seed_42,,,,,,,,
wikisql,m3_gate,42,2650,1.1285399957413584,1.9782,,,,,,,3.5796610169491528e-06,4.207026958465576,models/research_runs_gate_progressive/wikisql/m3_gate/seed_42,,,,,,,,
wikisql,m3_gate,42,2650,1.1285399957413584,,,,0.0156840942800045,0.5004618167877197,0.6925976276397705,0.9990234375,,,models/research_runs_gate_progressive/wikisql/m3_gate/seed_42,,,,,,,,
wikisql,m3_gate,42,2675,1.1391865994747676,1.9484,,,,,,,3.3254237288135595e-06,8.244006156921387,models/research_runs_gate_progressive/wikisql/m3_gate/seed_42,,,,,,,,
wikisql,m3_gate,42,2675,1.1391865994747676,,,,0.015682466328144073,0.5002992153167725,0.6925960779190063,0.9990234375,,,models/research_runs_gate_progressive/wikisql/m3_gate/seed_42,,,,,,,,
wikisql,m3_gate,42,2700,1.1498332032081766,1.9653,,,,,,,3.071186440677966e-06,5.906128406524658,models/research_runs_gate_progressive/wikisql/m3_gate/seed_42,,,,,,,,
wikisql,m3_gate,42,2700,1.1498332032081766,,,,0.015683559700846672,0.5004087686538696,0.692592978477478,0.9990234375,,,models/research_runs_gate_progressive/wikisql/m3_gate/seed_42,,,,,,,,
wikisql,m3_gate,42,2725,1.1604798069415856,2.02,,,,,,,2.816949152542373e-06,5.704547882080078,models/research_runs_gate_progressive/wikisql/m3_gate/seed_42,,,,,,,,
wikisql,m3_gate,42,2725,1.1604798069415856,,,,0.015684280544519424,0.5004813075065613,0.6925903558731079,0.9990234375,,,models/research_runs_gate_progressive/wikisql/m3_gate/seed_42,,,,,,,,
wikisql,m3_gate,42,2750,1.1711264106749946,2.0162,,,,,,,2.56271186440678e-06,4.794528484344482,models/research_runs_gate_progressive/wikisql/m3_gate/seed_42,,,,,,,,
wikisql,m3_gate,42,2750,1.1711264106749946,,1.9448517560958862,0.7075169219807623,,,,,,,models/research_runs_gate_progressive/wikisql/m3_gate/seed_42,953.7539,8.829,2.208,,,,,
wikisql,m3_gate,42,2750,1.1711264106749946,,,,0.01568509265780449,0.500562310218811,0.6925920248031616,0.9990234375,,,models/research_runs_gate_progressive/wikisql/m3_gate/seed_42,,,,,,,,
wikisql,m3_gate,42,2775,1.1817730144084038,1.9927,,,,,,,2.308474576271186e-06,6.124536514282227,models/research_runs_gate_progressive/wikisql/m3_gate/seed_42,,,,,,,,
wikisql,m3_gate,42,2775,1.1817730144084038,,,,0.015682796016335487,0.5003331899642944,0.6925861835479736,0.9990234375,,,models/research_runs_gate_progressive/wikisql/m3_gate/seed_42,,,,,,,,
wikisql,m3_gate,42,2800,1.1924196181418127,1.9678,,,,,,,2.064406779661017e-06,4.469711780548096,models/research_runs_gate_progressive/wikisql/m3_gate/seed_42,,,,,,,,
wikisql,m3_gate,42,2800,1.1924196181418127,,,,0.015680603682994843,0.5001136064529419,0.6925897598266602,0.99853515625,,,models/research_runs_gate_progressive/wikisql/m3_gate/seed_42,,,,,,,,
wikisql,m3_gate,42,2825,1.2030662218752217,1.9919,,,,,,,1.8101694915254237e-06,13.765990257263184,models/research_runs_gate_progressive/wikisql/m3_gate/seed_42,,,,,,,,
wikisql,m3_gate,42,2825,1.2030662218752217,,,,0.01568314991891384,0.5003683567047119,0.6925885081291199,0.9990234375,,,models/research_runs_gate_progressive/wikisql/m3_gate/seed_42,,,,,,,,
wikisql,m3_gate,42,2850,1.213712825608631,1.9623,,,,,,,1.5559322033898306e-06,9.138826370239258,models/research_runs_gate_progressive/wikisql/m3_gate/seed_42,,,,,,,,
wikisql,m3_gate,42,2850,1.213712825608631,,,,0.015684183686971664,0.500472903251648,0.6925779581069946,0.9990234375,,,models/research_runs_gate_progressive/wikisql/m3_gate/seed_42,,,,,,,,
wikisql,m3_gate,42,2875,1.22435942934204,1.9949,,,,,,,1.3016949152542374e-06,9.933244705200195,models/research_runs_gate_progressive/wikisql/m3_gate/seed_42,,,,,,,,
wikisql,m3_gate,42,2875,1.22435942934204,,,,0.015685521066188812,0.5006039142608643,0.692604660987854,0.9990234375,,,models/research_runs_gate_progressive/wikisql/m3_gate/seed_42,,,,,,,,
wikisql,m3_gate,42,2900,1.2350060330754489,1.9859,,,,,,,1.047457627118644e-06,7.586275577545166,models/research_runs_gate_progressive/wikisql/m3_gate/seed_42,,,,,,,,
wikisql,m3_gate,42,2900,1.2350060330754489,,,,0.015685027465224266,0.500556230545044,0.6925861239433289,0.9990234375,,,models/research_runs_gate_progressive/wikisql/m3_gate/seed_42,,,,,,,,
wikisql,m3_gate,42,2925,1.245652636808858,1.9938,,,,,,,7.932203389830508e-07,5.343253135681152,models/research_runs_gate_progressive/wikisql/m3_gate/seed_42,,,,,,,,
wikisql,m3_gate,42,2925,1.245652636808858,,,,0.015684524551033974,0.5005074739456177,0.692572295665741,0.9990234375,,,models/research_runs_gate_progressive/wikisql/m3_gate/seed_42,,,,,,,,
wikisql,m3_gate,42,2950,1.256299240542267,2.0347,,,,,,,5.389830508474577e-07,7.636470317840576,models/research_runs_gate_progressive/wikisql/m3_gate/seed_42,,,,,,,,
wikisql,m3_gate,42,2950,1.256299240542267,,,,0.015681374818086624,0.5001909732818604,0.692585825920105,0.9990234375,,,models/research_runs_gate_progressive/wikisql/m3_gate/seed_42,,,,,,,,
wikisql,m3_gate,42,2975,1.266945844275676,2.0313,,,,,,,2.847457627118644e-07,5.0445146560668945,models/research_runs_gate_progressive/wikisql/m3_gate/seed_42,,,,,,,,
wikisql,m3_gate,42,2975,1.266945844275676,,,,0.015681825578212738,0.5002362728118896,0.6925856471061707,0.9990234375,,,models/research_runs_gate_progressive/wikisql/m3_gate/seed_42,,,,,,,,
wikisql,m3_gate,42,3000,1.2775924480090852,2.0436,,,,,,,3.0508474576271186e-08,5.36477518081665,models/research_runs_gate_progressive/wikisql/m3_gate/seed_42,,,,,,,,
wikisql,m3_gate,42,3000,1.2775924480090852,,1.9440298080444336,0.7126232038950243,,,,,,,models/research_runs_gate_progressive/wikisql/m3_gate/seed_42,964.8654,8.728,2.183,,,,,
wikisql,m3_gate,42,3000,1.2775924480090852,,,,0.015684641897678375,0.5005188584327698,0.6925756335258484,0.9990234375,,,models/research_runs_gate_progressive/wikisql/m3_gate/seed_42,,,,,,,,
wikisql,m3_gate,42,3025,1.2883100291007168,2.0229,,,,,,,1.1993939393939395e-05,8.677790641784668,models/research_runs_gate_progressive/wikisql/m3_gate/seed_42,,,,,,,,
wikisql,m3_gate,42,3025,1.2883100291007168,,,,0.01568213850259781,0.5002688765525818,0.6925714015960693,0.9990234375,,,models/research_runs_gate_progressive/wikisql/m3_gate/seed_42,,,,,,,,
wikisql,m3_gate,42,3050,1.298956632834126,2.0388,,,,,,,1.1842424242424242e-05,6.420018196105957,models/research_runs_gate_progressive/wikisql/m3_gate/seed_42,,,,,,,,
wikisql,m3_gate,42,3050,1.298956632834126,,,,0.015685034915804863,0.5005571842193604,0.6925845146179199,0.9990234375,,,models/research_runs_gate_progressive/wikisql/m3_gate/seed_42,,,,,,,,
wikisql,m3_gate,42,3075,1.309603236567535,2.0314,,,,,,,1.1690909090909092e-05,5.933359622955322,models/research_runs_gate_progressive/wikisql/m3_gate/seed_42,,,,,,,,
wikisql,m3_gate,42,3075,1.309603236567535,,,,0.015683164820075035,0.500370979309082,0.6925772428512573,0.9990234375,,,models/research_runs_gate_progressive/wikisql/m3_gate/seed_42,,,,,,,,
wikisql,m3_gate,42,3100,1.320249840300944,1.9714,,,,,,,1.1539393939393939e-05,11.41439151763916,models/research_runs_gate_progressive/wikisql/m3_gate/seed_42,,,,,,,,
wikisql,m3_gate,42,3100,1.320249840300944,,,,0.01568044163286686,0.5000979900360107,0.6925851702690125,0.9990234375,,,models/research_runs_gate_progressive/wikisql/m3_gate/seed_42,,,,,,,,
wikisql,m3_gate,42,3125,1.330896444034353,2.0101,,,,,,,1.1387878787878788e-05,5.0716118812561035,models/research_runs_gate_progressive/wikisql/m3_gate/seed_42,,,,,,,,
wikisql,m3_gate,42,3125,1.330896444034353,,,,0.015682216733694077,0.5002751350402832,0.6925867795944214,0.9990234375,,,models/research_runs_gate_progressive/wikisql/m3_gate/seed_42,,,,,,,,
wikisql,m3_gate,42,3150,1.3415430477677621,1.9285,,,,,,,1.1236363636363638e-05,6.427513122558594,models/research_runs_gate_progressive/wikisql/m3_gate/seed_42,,,,,,,,
wikisql,m3_gate,42,3150,1.3415430477677621,,,,0.015682723373174667,0.5003260374069214,0.6925851702690125,0.99853515625,,,models/research_runs_gate_progressive/wikisql/m3_gate/seed_42,,,,,,,,
wikisql,m3_gate,42,3175,1.352189651501171,1.9251,,,,,,,1.1084848484848485e-05,9.797076225280762,models/research_runs_gate_progressive/wikisql/m3_gate/seed_42,,,,,,,,
wikisql,m3_gate,42,3175,1.352189651501171,,,,0.015683095902204514,0.5003648400306702,0.692568302154541,0.9990234375,,,models/research_runs_gate_progressive/wikisql/m3_gate/seed_42,,,,,,,,
wikisql,m3_gate,42,3200,1.3628362552345803,2.0845,,,,,,,1.093939393939394e-05,6.929297924041748,models/research_runs_gate_progressive/wikisql/m3_gate/seed_42,,,,,,,,
wikisql,m3_gate,42,3200,1.3628362552345803,,,,0.015680786222219467,0.5001322031021118,0.6925856471061707,0.99853515625,,,models/research_runs_gate_progressive/wikisql/m3_gate/seed_42,,,,,,,,
wikisql,m3_gate,42,3225,1.3734828589679893,1.9849,,,,,,,1.0787878787878787e-05,6.022061347961426,models/research_runs_gate_progressive/wikisql/m3_gate/seed_42,,,,,,,,
wikisql,m3_gate,42,3225,1.3734828589679893,,,,0.01568307913839817,0.5003613233566284,0.6925873756408691,0.9990234375,,,models/research_runs_gate_progressive/wikisql/m3_gate/seed_42,,,,,,,,
wikisql,m3_gate,42,3250,1.3841294627013982,1.9997,,,,,,,1.0636363636363636e-05,6.050788402557373,models/research_runs_gate_progressive/wikisql/m3_gate/seed_42,,,,,,,,
wikisql,m3_gate,42,3250,1.3841294627013982,,1.9575594663619995,0.7044294026837667,,,,,,,models/research_runs_gate_progressive/wikisql/m3_gate/seed_42,993.0309,8.48,2.121,,,,,
wikisql,m3_gate,42,3250,1.3841294627013982,,,,0.015681549906730652,0.5002099275588989,0.6925733089447021,0.9990234375,,,models/research_runs_gate_progressive/wikisql/m3_gate/seed_42,,,,,,,,
wikisql,m3_gate,42,3275,1.3947760664348072,1.9391,,,,,,,1.0484848484848484e-05,7.029010772705078,models/research_runs_gate_progressive/wikisql/m3_gate/seed_42,,,,,,,,
wikisql,m3_gate,42,3275,1.3947760664348072,,,,0.015682758763432503,0.5003302097320557,0.6925784945487976,0.9990234375,,,models/research_runs_gate_progressive/wikisql/m3_gate/seed_42,,,,,,,,
wikisql,m3_gate,42,3300,1.4054226701682162,2.0173,,,,,,,1.0333333333333333e-05,6.321131706237793,models/research_runs_gate_progressive/wikisql/m3_gate/seed_42,,,,,,,,
wikisql,m3_gate,42,3300,1.4054226701682162,,,,0.015681415796279907,0.5001962184906006,0.692574679851532,0.9990234375,,,models/research_runs_gate_progressive/wikisql/m3_gate/seed_42,,,,,,,,
wikisql,m3_gate,42,3325,1.4160692739016254,1.9907,,,,,,,1.0181818181818182e-05,7.644710063934326,models/research_runs_gate_progressive/wikisql/m3_gate/seed_42,,,,,,,,
wikisql,m3_gate,42,3325,1.4160692739016254,,,,0.015680870041251183,0.5001410841941833,0.6925811767578125,0.9990234375,,,models/research_runs_gate_progressive/wikisql/m3_gate/seed_42,,,,,,,,
wikisql,m3_gate,42,3350,1.4267158776350344,1.977,,,,,,,1.003030303030303e-05,5.854716777801514,models/research_runs_gate_progressive/wikisql/m3_gate/seed_42,,,,,,,,
wikisql,m3_gate,42,3350,1.4267158776350344,,,,0.01568109542131424,0.5001652240753174,0.6925677061080933,0.9990234375,,,models/research_runs_gate_progressive/wikisql/m3_gate/seed_42,,,,,,,,
wikisql,m3_gate,42,3375,1.4373624813684436,1.9841,,,,,,,9.87878787878788e-06,13.31371021270752,models/research_runs_gate_progressive/wikisql/m3_gate/seed_42,,,,,,,,
wikisql,m3_gate,42,3375,1.4373624813684436,,,,0.01568017154932022,0.5000720024108887,0.6925734281539917,0.9990234375,,,models/research_runs_gate_progressive/wikisql/m3_gate/seed_42,,,,,,,,
