dataset,method,seed,step,epoch,loss,eval_loss,eval_denotation_accuracy,gate_loss,gate_sparsity,gate_entropy,gate_diversity,learning_rate,grad_norm,run_dir,eval_runtime,eval_samples_per_second,eval_steps_per_second,total_flos,train_loss,train_runtime,train_samples_per_second,train_steps_per_second
wikisql,m3_gate,42,1700,0.7239690538718149,,,,0.01568293198943138,0.5003461241722107,0.69259113073349,0.9990234375,,,models/research_runs_gate_progressive/wikisql/m3_gate/seed_42,,,,,,,,
wikisql,m3_gate,42,1725,0.734615657605224,2.1459,,,,,,,4.261538461538462e-06,6.804537296295166,models/research_runs_gate_progressive/wikisql/m3_gate/seed_42,,,,,,,,
wikisql,m3_gate,42,1725,0.734615657605224,,,,0.015684032812714577,0.5004564523696899,0.6925896406173706,0.9990234375,,,models/research_runs_gate_progressive/wikisql/m3_gate/seed_42,,,,,,,,
wikisql,m3_gate,42,1750,0.7452622613386329,2.0886,,,,,,,3.876923076923077e-06,7.222419261932373,models/research_runs_gate_progressive/wikisql/m3_gate/seed_42,,,,,,,,
wikisql,m3_gate,42,1750,0.7452622613386329,,1.9898536205291748,0.6784229901436885,,,,,,,models/research_runs_gate_progressive/wikisql/m3_gate/seed_42,927.0457,9.084,2.272,,,,,
wikisql,m3_gate,42,1750,0.7452622613386329,,,,0.015683714300394058,0.5004241466522217,0.6925963163375854,0.9990234375,,,models/research_runs_gate_progressive/wikisql/m3_gate/seed_42,,,,,,,,
wikisql,m3_gate,42,1775,0.755908865072042,2.079,,,,,,,3.4923076923076927e-06,6.704078674316406,models/research_runs_gate_progressive/wikisql/m3_gate/seed_42,,,,,,,,
wikisql,m3_gate,42,1775,0.755908865072042,,,,0.01568610407412052,0.5006625056266785,0.6926009058952332,0.9990234375,,,models/research_runs_gate_progressive/wikisql/m3_gate/seed_42,,,,,,,,
wikisql,m3_gate,42,1800,0.7665554688054511,2.1247,,,,,,,3.1076923076923076e-06,6.250723361968994,models/research_runs_gate_progressive/wikisql/m3_gate/seed_42,,,,,,,,
wikisql,m3_gate,42,1800,0.7665554688054511,,,,0.015684857964515686,0.5005379915237427,0.692600667476654,0.9990234375,,,models/research_runs_gate_progressive/wikisql/m3_gate/seed_42,,,,,,,,
wikisql,m3_gate,42,1825,0.7772020725388601,2.1294,,,,,,,2.723076923076923e-06,4.790653705596924,models/research_runs_gate_progressive/wikisql/m3_gate/seed_42,,,,,,,,
wikisql,m3_gate,42,1825,0.7772020725388601,,,,0.015683915466070175,0.5004453659057617,0.6925823092460632,0.9990234375,,,models/research_runs_gate_progressive/wikisql/m3_gate/seed_42,,,,,,,,
wikisql,m3_gate,42,1850,0.7878486762722692,2.027,,,,,,,2.3384615384615387e-06,6.784646987915039,models/research_runs_gate_progressive/wikisql/m3_gate/seed_42,,,,,,,,
wikisql,m3_gate,42,1850,0.7878486762722692,,,,0.01568407379090786,0.5004592537879944,0.6926021575927734,0.9990234375,,,models/research_runs_gate_progressive/wikisql/m3_gate/seed_42,,,,,,,,
wikisql,m3_gate,42,1875,0.7984952800056782,2.0779,,,,,,,1.9538461538461536e-06,7.149649143218994,models/research_runs_gate_progressive/wikisql/m3_gate/seed_42,,,,,,,,
wikisql,m3_gate,42,1875,0.7984952800056782,,,,0.015684451907873154,0.5004986524581909,0.6925888061523438,0.9990234375,,,models/research_runs_gate_progressive/wikisql/m3_gate/seed_42,,,,,,,,
wikisql,m3_gate,42,1900,0.8091418837390872,2.1279,,,,,,,1.5692307692307691e-06,7.2346930503845215,models/research_runs_gate_progressive/wikisql/m3_gate/seed_42,,,,,,,,
wikisql,m3_gate,42,1900,0.8091418837390872,,,,0.015682943165302277,0.5003477334976196,0.6925880312919617,0.9990234375,,,models/research_runs_gate_progressive/wikisql/m3_gate/seed_42,,,,,,,,
wikisql,m3_gate,42,1925,0.8197884874724962,2.0607,,,,,,,1.1846153846153846e-06,7.082839488983154,models/research_runs_gate_progressive/wikisql/m3_gate/seed_42,,,,,,,,
wikisql,m3_gate,42,1925,0.8197884874724962,,,,0.01568472757935524,0.500525712966919,0.692591667175293,0.9990234375,,,models/research_runs_gate_progressive/wikisql/m3_gate/seed_42,,,,,,,,
wikisql,m3_gate,42,1950,0.8304350912059053,2.0669,,,,,,,8.000000000000001e-07,7.719933032989502,models/research_runs_gate_progressive/wikisql/m3_gate/seed_42,,,,,,,,
wikisql,m3_gate,42,1950,0.8304350912059053,,,,0.01568607985973358,0.5006601214408875,0.6926002502441406,0.9990234375,,,models/research_runs_gate_progressive/wikisql/m3_gate/seed_42,,,,,,,,
wikisql,m3_gate,42,1975,0.8410816949393144,2.09,,,,,,,4.153846153846154e-07,7.216965198516846,models/research_runs_gate_progressive/wikisql/m3_gate/seed_42,,,,,,,,
wikisql,m3_gate,42,1975,0.8410816949393144,,,,0.015683919191360474,0.5004450082778931,0.6925928592681885,0.9990234375,,,models/research_runs_gate_progressive/wikisql/m3_gate/seed_42,,,,,,,,
wikisql,m3_gate,42,2000,0.8517282986727234,2.0532,,,,,,,3.076923076923077e-08,7.472287178039551,models/research_runs_gate_progressive/wikisql/m3_gate/seed_42,,,,,,,,
wikisql,m3_gate,42,2000,0.8517282986727234,,1.9804800748825073,0.6868542928393302,,,,,,,models/research_runs_gate_progressive/wikisql/m3_gate/seed_42,938.8072,8.97,2.243,,,,,
wikisql,m3_gate,42,2000,0.8517282986727234,,,,,,,,,,models/research_runs_gate_progressive/wikisql/m3_gate/seed_42,,,,3.135493767168e+16,1.0677258071899414,5340.3434,8.988,0.375
